path,top_folder,category,trust_level,title,size_bytes,duplicate_suffix_copy
organized/handoff/rt_readout_smoke_decision_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,RT Readout Smoke Decision Memo,8830,no
organized/handoff/single_subject_rt_response_research_judgment_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Single-Subject RT/Response Research Judgment Memo,9136,no
organized/handoff/supervisor_update_2026-04-08.md,organized,legacy_or_historical_reference,legacy_reference_only,Supervisor Update — 2026-04-08,4460,no
organized/handoff/ww_behavior_balanced_decision_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,WW Behavior-Balanced Decision Memo,12208,no
organized/legacy_interim_reference/three_way_comparison_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Three-way comparison memo,4294,no
organized/proposal_aligned_human_behavior/complete_model_optimization_summary_2026-07-15.md,organized,legacy_or_historical_reference,legacy_reference_only,HVENet / WR2 模型优化完整总结（截至 2026-07-15）,13144,no
organized/proposal_aligned_human_behavior/current_model_optimization_execution_plan_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化执行方案（2026-06-30）,8431,no
organized/proposal_aligned_human_behavior/current_model_optimization_followup_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化后续执行记录（2026-06-30）,4982,no
organized/proposal_aligned_human_behavior/current_model_optimization_run_summary_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化执行总结（2026-06-30）,7482,no
organized/proposal_aligned_human_behavior/integrated_current_results_analysis.md,organized,legacy_or_historical_reference,legacy_reference_only,Integrated current-results analysis,2636,no
organized/proposal_aligned_human_behavior/mechanism_direction_memo_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,机制方向备忘录（2026-06-30）,18123,no
organized/proposal_aligned_human_behavior/model_optimization_tiered_plan_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,模型优化分档方案（2026-06-30）,14345,no
organized/proposal_aligned_human_behavior/proposal_aligned_figure_note.md,organized,legacy_or_historical_reference,legacy_reference_only,Proposal-aligned behavior figure note,922,no
premature_readout_evidence_schedule_optimization/summaries/00_overall_summary.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Overall Summary,1901,no
premature_readout_evidence_schedule_optimization/summaries/01_frozen_trajectory_diagnostic.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Frozen Trajectory Diagnostic,427,no
premature_readout_evidence_schedule_optimization/summaries/02_readout_time_sweep_summary.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Readout-Time Sweep Summary,284,no
premature_readout_evidence_schedule_optimization/summaries/03_stopping_choice_reliability_summary.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Stopping Choice Reliability Summary,333,no
premature_readout_evidence_schedule_optimization/summaries/04_evidence_schedule_summary.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Evidence Schedule Summary,328,no
premature_readout_evidence_schedule_optimization/summaries/05_age_restricted_mechanism_summary.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Age-Restricted Mechanism Summary,317,no
premature_readout_evidence_schedule_optimization/summaries/06_best_model_interpretation.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Best Model Interpretation,258,no
premature_readout_evidence_schedule_optimization/summaries/07_failed_models_diagnostic.md,premature_readout_evidence_schedule_optimization,exploratory_or_side_diagnostic,diagnostic_context,Failed Models Diagnostic,221,no
proposal_aligned_behavior/integrated_current_results_analysis.md,proposal_aligned_behavior,exploratory_or_side_diagnostic,diagnostic_context,Integrated current-results analysis,2636,no
proposal_aligned_behavior/proposal_aligned_figure_note.md,proposal_aligned_behavior,exploratory_or_side_diagnostic,diagnostic_context,Proposal-aligned behavior figure note,922,no
r5_caf_delta_curves_20260803/caf_delta_caption.md,r5_caf_delta_curves_20260803,current_supporting,current_context,Figures | Current choice-coupled model CAF and RT delta curves,759,no
r5_choice_coupled_refit_20260803/summaries/representative_fitting_summary.md,r5_choice_coupled_refit_20260803,current_supporting,current_context,Representative Fitting Summary,564,no
r5_choice_coupled_refit_20260803/summary.md,r5_choice_coupled_refit_20260803,current_supporting,current_context,R5 choice–RT coupling correction and representative refit,2830,no
r5_choice_coupled_schedule_optimization_20260803/schedule_compression_optimization_overview_caption.md,r5_choice_coupled_schedule_optimization_20260803,current_supporting,current_context,Figure | Choice-coupled schedule compression optimization,855,no
r5_choice_coupled_schedule_optimization_20260803/summary.md,r5_choice_coupled_schedule_optimization_20260803,current_spine,authoritative_current,Choice-coupled schedule compression optimization,1783,no
r5_choice_rule_alignment_audit_20260803/summary.md,r5_choice_rule_alignment_audit_20260803,current_supporting,current_context,R5 决策时点与选择规则一致性检查,2578,no
r5_real_vgg_target_flanker_audit_20260803/05_natural_emergence_evidence_chain_caption.md,r5_real_vgg_target_flanker_audit_20260803,current_supporting,current_context,Figure 05 | Natural emergence of target recovery,860,no
r5_real_vgg_target_flanker_audit_20260803/summary.md,r5_real_vgg_target_flanker_audit_20260803,current_supporting,current_context,真实 VGG target-flanker 时间动力学检查,3162,no
r5_rt_distribution_kde_20260803/observed_vs_model_rt_kde_caption.md,r5_rt_distribution_kde_20260803,current_supporting,current_context,Figure | Observed and model-predicted RT distributions,608,no
r5_supervisor_followup/01_reproducibility_and_active_config_audit.md,r5_supervisor_followup,current_spine,authoritative_current,Reproducibility and active config audit,6904,no
r5_supervisor_followup/03_CRF_validation_report.md,r5_supervisor_followup,current_spine,authoritative_current,CRF validation report,416,no
r5_supervisor_followup/04_state_and_readout_implementation.md,r5_supervisor_followup,current_spine,authoritative_current,State and readout implementation audit,2482,no
r5_supervisor_followup/05_first_passage_interpretation.md,r5_supervisor_followup,current_spine,authoritative_current,First-passage distribution interpretation,1000,no
r5_supervisor_followup/06_error_mechanism_report.md,r5_supervisor_followup,current_spine,authoritative_current,Error mechanism report,574,no
r5_supervisor_followup/07_ranked_bottleneck_assessment.md,r5_supervisor_followup,current_spine,authoritative_current,Ranked bottleneck assessment,2984,no
r5_supervisor_followup/08_targeted_ablation_interpretation.md,r5_supervisor_followup,current_spine,authoritative_current,Targeted ablation interpretation,218,no
r5_supervisor_followup/09_full_technical_report.md,r5_supervisor_followup,current_spine,authoritative_current,Full technical report,1343,no
r5_supervisor_followup/10_supervisor_response_summary_chinese.md,r5_supervisor_followup,current_spine,authoritative_current,给导师的简短中文回复,1346,no
r5_supervisor_followup/11_supervisor_response_summary_english.md,r5_supervisor_followup,current_spine,authoritative_current,Concise Supervisor Response,1355,no
r5_supervisor_round2_20260802/summary.md,r5_supervisor_round2_20260802,current_supporting,current_context,第二轮导师问题检查,1271,no
repro_legacy_interim/README 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Legacy interim reproduction bundle,1338,yes
repro_legacy_interim/README.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Legacy interim reproduction bundle,1338,no
repro_legacy_interim/dynamic_selection_20_29_smoke/mechanism_pivot_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Mechanism pivot decision memo,1192,no
repro_legacy_interim/dynamic_selection_dmc_extension_20_29_smoke/mechanism_extension_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Mechanism extension decision memo,2522,no
repro_legacy_interim/dynamic_selection_dmc_extension_20_29_smoke/mechanism_pivot_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Mechanism pivot decision memo,441,no
repro_legacy_interim/dynamic_selection_single_subject/heterogeneity_probe_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Heterogeneity probe summary,2638,no
repro_legacy_interim/flanker_mechanism_evaluation_framework 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Flanker Mechanism-Oriented Evaluation Framework,5615,yes
repro_legacy_interim/flanker_mechanism_evaluation_framework.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Flanker Mechanism-Oriented Evaluation Framework,5615,no
repro_legacy_interim/hybrid_legacy_parameter_notes 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Hybrid legacy parameter comparison notes,1413,yes
repro_legacy_interim/hybrid_legacy_parameter_notes.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Hybrid legacy parameter comparison notes,1413,no
repro_legacy_interim/legacy_reference_comparison 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Legacy interim reproduction comparison,1758,yes
repro_legacy_interim/legacy_reference_comparison.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Legacy interim reproduction comparison,1758,no
repro_legacy_interim/minimal_conflict_capture_probe/minimal_conflict_capture_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Minimal conflict-capture probe summary,1905,no
repro_legacy_interim/postpatch_canonical_gate_clarification 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Post-patch canonical gate clarification,3067,yes
repro_legacy_interim/postpatch_canonical_gate_clarification.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Post-patch canonical gate clarification,3067,no
repro_legacy_interim/repro_drift/config_reconciliation.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Config reconciliation: stored vs recheck urgency run,3551,no
repro_legacy_interim/repro_drift/nondeterminism_audit.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Nondeterminism audit,3748,no
repro_legacy_interim/repro_drift/readout_recheck_diff.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Readout recheck drift summary,2187,no
repro_legacy_interim/repro_drift/reproducibility_drift_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Reproducibility drift decision memo,3954,no
repro_legacy_interim/repro_drift/urgency_rerun_stability.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Urgency rerun stability,1360,no
repro_legacy_interim/true_single_subject_feasibility/true_single_subject_feasibility_summary 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary,3290,yes
repro_legacy_interim/true_single_subject_feasibility/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary,3290,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3123,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_coupled/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3141,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_smoke/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),2823,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_sweep/baseline/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3123,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_sweep/competition_norm/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3131,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_sweep/gaussian_pool/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3123,no
repro_legacy_interim/true_single_subject_feasibility_accumrnn_sweep/threshold_relative/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary (VGG + recurrent accumulator),3123,no
repro_legacy_interim/true_single_subject_feasibility_backup_2026-04-18/true_single_subject_feasibility_summary.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,True single-subject feasibility summary,2842,no
repro_legacy_interim/urgency_mechanism_tie_break_20_29/urgency_mechanism_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Urgency mechanism decision memo,2952,no
repro_legacy_interim/urgency_parameter_20_29_sweep_v2/winner_decision.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Urgency winner decision,1456,no
repro_legacy_interim/urgency_readout_decision_memo 2.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Urgency readout decision memo,4376,yes
repro_legacy_interim/urgency_readout_decision_memo.md,repro_legacy_interim,legacy_or_historical_reference,legacy_reference_only,Urgency readout decision memo,4376,no
rt_model_dmc_var_ww/single_trial_rt_probe/missing_artifacts_report.md,rt_model_dmc_var_ww,legacy_or_historical_reference,legacy_reference_only,Missing Artifacts Report,2134,no
rt_model_dmc_var_ww/smoke_a3_s4_all/gate_decision.md,rt_model_dmc_var_ww,legacy_or_historical_reference,legacy_reference_only,Gate Decision: DMC apply_to=all_trials — Congruent-Trial Diagnostic,2350,no
rt_model_dmc_var_ww/summary_smoke.md,rt_model_dmc_var_ww,legacy_or_historical_reference,legacy_reference_only,RT Readout Smoke Summary,1850,no
rt_model_variational_ww_synthesis/var_ww_mechanism_memo.md,rt_model_variational_ww_synthesis,legacy_or_historical_reference,legacy_reference_only,Variational Evidence → Wong-Wang Synthesis: Mechanism Memo,16024,no
rtshape_experiment/rtshape_experiment_summary 2.md,rtshape_experiment,legacy_or_historical_reference,legacy_reference_only,RT-shape experiment summary,1292,yes
rtshape_experiment/rtshape_experiment_summary.md,rtshape_experiment,legacy_or_historical_reference,legacy_reference_only,RT-shape experiment summary,1292,no
rtshape_experiment/rtshape_tail_loss_summary 2.md,rtshape_experiment,legacy_or_historical_reference,legacy_reference_only,RT-shape tail-loss experiment summary,1081,yes
rtshape_experiment/rtshape_tail_loss_summary.md,rtshape_experiment,legacy_or_historical_reference,legacy_reference_only,RT-shape tail-loss experiment summary,1081,no
ww_diffdecision_core_audit_20260802/summary.md,ww_diffdecision_core_audit_20260802,current_supporting,current_context,Wong-Wang / DiffDecision 核心检查,2210,no
